ID,dia,tavg,tmin,tmax,insolacion,precipitacion,pmax,pmin,observatorio
2512,2019-03-04,"16,8","7,3","26,4","8,7","0,0",-999,-999,JÁVEA/ XÀBIA
2513,2019-03-05,"17,2","13,3","21,0","3,3","0,0",-999,-999,JÁVEA/ XÀBIA
2514,2019-03-06,"16,1","13,4","18,8","1,9","0,0",-999,-999,JÁVEA/ XÀBIA
2515,2019-03-07,"14,4","8,0","20,7","9,7","0,0",-999,-999,JÁVEA/ XÀBIA
2516,2019-03-08,"11,9","3,8","20,0","10,2","0,0",-999,-999,JÁVEA/ XÀBIA
2517,2019-03-09,"12,8","3,5","22,1","10,2","0,0",-999,-999,JÁVEA/ XÀBIA
2518,2019-03-10,"14,0","5,6","22,5","10,1","0,0",-999,-999,JÁVEA/ XÀBIA
2519,2019-03-11,"14,0","8,5","19,6","8,8","0,0",-999,-999,JÁVEA/ XÀBIA
2520,2019-03-12,"12,8","6,1","19,6","10,3","0,0",-999,-999,JÁVEA/ XÀBIA
2521,2019-03-13,"13,4","7,2","19,5","9,1","0,0",-999,-999,JÁVEA/ XÀBIA
2522,2019-03-14,"11,7","4,5","18,9","10,3","0,0",-999,-999,JÁVEA/ XÀBIA
2523,2019-03-15,"14,0","4,4","23,5","10,2","0,0",-999,-999,JÁVEA/ XÀBIA
2524,2019-03-16,"14,8","5,7","23,8","10,2","0,0",-999,-999,JÁVEA/ XÀBIA
2525,2019-03-17,"19,0","9,2","28,9","10,2","0,0",-999,-999,JÁVEA/ XÀBIA
2526,2019-03-18,"11,3","6,7","15,9","1,6","0,0",-999,-999,JÁVEA/ XÀBIA
2527,2019-03-19,"11,0","4,4","17,7","7,5","6,4",-999,-999,JÁVEA/ XÀBIA
2528,2019-03-20,"11,2","8,3","14,2","2,0","6,4",-999,-999,JÁVEA/ XÀBIA
2529,2019-03-21,"13,4","10,1","16,7","7,5","0,0",-999,-999,JÁVEA/ XÀBIA
2530,2019-03-22,"14,8","11,3","18,3","9,8","0,0",-999,-999,JÁVEA/ XÀBIA
2531,2019-03-23,"14,0","8,4","19,7","7,4","0,0",-999,-999,JÁVEA/ XÀBIA
2532,2019-03-24,"13,8","6,7","20,9","9,9","0,0",-999,-999,JÁVEA/ XÀBIA
2533,2019-03-25,"13,2","4,9","21,4","10,6","0,0",-999,-999,JÁVEA/ XÀBIA
2534,2019-03-26,"13,1","7,3","18,9","8,6","0,0",-999,-999,JÁVEA/ XÀBIA
2535,2019-03-27,"11,8","5,3","18,2","10,7","0,0",-999,-999,JÁVEA/ XÀBIA
2536,2019-03-28,"11,8","5,1","18,4","10,9","0,0",-999,-999,JÁVEA/ XÀBIA
2537,2019-03-29,"11,4","4,8","18,1","10,7","0,0",-999,-999,JÁVEA/ XÀBIA
2538,2019-03-30,"12,4","7,1","17,6","10,3","9,4",-999,-999,JÁVEA/ XÀBIA
2539,2019-03-31,"12,8","11,4","14,3","0,0","10,2",-999,-999,JÁVEA/ XÀBIA
2540,2019-04-01,"13,4","9,0","17,9","1,6","0,2",-999,-999,JÁVEA/ XÀBIA
2541,2019-04-02,"14,8","8,0","21,6","7,9","4,0",-999,-999,JÁVEA/ XÀBIA
2542,2019-04-03,"16,2","9,2","23,3","10,1","0,0",-999,-999,JÁVEA/ XÀBIA
2543,2019-04-04,"14,2","11,2","17,3","10,6","0,0",-999,-999,JÁVEA/ XÀBIA
2544,2019-04-05,"13,8","7,7","19,8","5,9","5,4",-999,-999,JÁVEA/ XÀBIA
2545,2019-04-06,"12,0","6,0","18,1","5,1","5,0",-999,-999,JÁVEA/ XÀBIA
2546,2019-04-07,"15,4","8,3","22,5","9,5","0,0",-999,-999,JÁVEA/ XÀBIA
2547,2019-04-08,"17,7","11,7","23,7","4,4","0,4",-999,-999,JÁVEA/ XÀBIA
2548,2019-04-09,"17,3","11,8","22,8","8,9","0,4",-999,-999,JÁVEA/ XÀBIA
2549,2019-04-10,"15,3","8,6","22,0","6,3","1,4",-999,-999,JÁVEA/ XÀBIA
2550,2019-04-11,"14,5","8,5","20,5","11,2","0,0",-999,-999,JÁVEA/ XÀBIA
2551,2019-04-12,"13,8","7,8","19,9","11,3","0,0",-999,-999,JÁVEA/ XÀBIA
2552,2019-04-13,"14,0","6,0","22,0","11,3","0,0",-999,-999,JÁVEA/ XÀBIA
2553,2019-04-14,"17,4","6,2","28,6","11,3","0,0",-999,-999,JÁVEA/ XÀBIA
2554,2019-04-15,"17,0","12,8","21,1","8,6","0,0",-999,-999,JÁVEA/ XÀBIA
2555,2019-04-16,"16,1","10,9","21,3","10,1","0,0",-999,-999,JÁVEA/ XÀBIA
2556,2019-04-17,"16,8","14,0","19,7","9,2","0,0",-999,-999,JÁVEA/ XÀBIA
2557,2019-04-18,"14,8","13,5","16,1","0,0","5,4",-999,-999,JÁVEA/ XÀBIA
2558,2019-04-19,"13,9","12,3","15,5","0,0","13,4",-999,-999,JÁVEA/ XÀBIA
2559,2019-04-20,"14,8","13,9","15,7","0,0","2,8",-999,-999,JÁVEA/ XÀBIA
2560,2019-04-21,"14,0","13,1","14,9","0,0","278,0",-999,-999,JÁVEA/ XÀBIA
2561,2019-04-22,"13,0","11,2","14,9","0,0","29,0",-999,-999,JÁVEA/ XÀBIA
2562,2019-04-23,"15,8","9,3","22,2","6,2","0,6",-999,-999,JÁVEA/ XÀBIA
2563,2019-04-24,"12,4","5,5","19,4","11,5","0,0",-999,-999,JÁVEA/ XÀBIA
2564,2019-04-25,"17,4","13,8","20,9","9,0","0,0",-999,-999,JÁVEA/ XÀBIA
2565,2019-04-26,"16,1","10,0","22,2","10,7","0,0",-999,-999,JÁVEA/ XÀBIA
2566,2019-04-27,"15,2","8,0","22,4","11,7","0,0",-999,-999,JÁVEA/ XÀBIA
2567,2019-04-28,"16,4","9,3","23,5","11,7","0,0",-999,-999,JÁVEA/ XÀBIA
2568,2019-04-29,"15,8","10,0","21,5","4,8","0,0",-999,-999,JÁVEA/ XÀBIA
2569,2019-04-30,"16,4","11,4","21,4","10,9","0,0",-999,-999,JÁVEA/ XÀBIA
2570,2019-05-01,"16,4","11,3","21,4","10,1","0,0",-999,-999,JÁVEA/ XÀBIA
2571,2019-05-02,"15,8","11,1","20,6","5,9","0,0",-999,-999,JÁVEA/ XÀBIA
2572,2019-05-03,"15,0","10,2","19,9","6,1","0,6",-999,-999,JÁVEA/ XÀBIA
2573,2019-05-04,"15,0","9,4","20,5","12,2","0,0",-999,-999,JÁVEA/ XÀBIA
2574,2019-05-05,"15,2","10,6","19,7","12,4","0,0",-999,-999,JÁVEA/ XÀBIA
2575,2019-05-06,"14,8","8,3","21,4","10,0","0,0",-999,-999,JÁVEA/ XÀBIA
2576,2019-05-07,"19,8","16,1","23,6","8,5","0,0",-999,-999,JÁVEA/ XÀBIA
2577,2019-05-08,"20,6","13,1","28,2","9,5","0,0",-999,-999,JÁVEA/ XÀBIA
2578,2019-05-09,"23,0","17,4","28,7","7,0","0,0",-999,-999,JÁVEA/ XÀBIA
2579,2019-05-10,"22,4","15,0","29,8","12,0","0,0",-999,-999,JÁVEA/ XÀBIA
2580,2019-05-11,"20,8","16,7","24,8","12,5","0,0",-999,-999,JÁVEA/ XÀBIA
2581,2019-05-12,"18,6","13,3","24,0","12,2","0,0",-999,-999,JÁVEA/ XÀBIA
2582,2019-05-13,"18,0","12,1","23,9","12,7","0,0",-999,-999,JÁVEA/ XÀBIA
2583,2019-05-14,"17,0","9,5","24,5","12,8","0,0",-999,-999,JÁVEA/ XÀBIA
2584,2019-05-15,"18,8","13,3","24,3","12,4","0,0",-999,-999,JÁVEA/ XÀBIA
2585,2019-05-16,"19,0","15,6","22,3","12,4","0,0",-999,-999,JÁVEA/ XÀBIA
2586,2019-05-17,"19,5","12,5","26,5","8,2","0,0",-999,-999,JÁVEA/ XÀBIA
2587,2019-05-18,"15,2","10,6","19,8","5,6","1,6",-999,-999,JÁVEA/ XÀBIA
2588,2019-05-19,"17,0","10,8","23,3","9,3","0,0",-999,-999,JÁVEA/ XÀBIA
2589,2019-05-20,"16,8","10,2","23,5","10,0","0,2",-999,-999,JÁVEA/ XÀBIA
2590,2019-05-21,"19,0","14,2","23,9","4,4","0,0",-999,-999,JÁVEA/ XÀBIA
2591,2019-05-22,"18,2","11,6","24,7","11,7","0,0",-999,-999,JÁVEA/ XÀBIA
2592,2019-05-23,"21,1","14,1","28,1","10,5","0,0",-999,-999,JÁVEA/ XÀBIA
2593,2019-05-24,"17,8","15,6","20,0","0,2","11,6",-999,-999,JÁVEA/ XÀBIA
2594,2019-05-25,"17,4","13,1","21,8","5,7","3,8",-999,-999,JÁVEA/ XÀBIA
2595,2019-05-26,"17,4","11,4","23,4","11,5","0,0",-999,-999,JÁVEA/ XÀBIA
2596,2019-05-27,"19,3","12,0","26,6","12,7","0,0",-999,-999,JÁVEA/ XÀBIA
2597,2019-05-28,"18,4","13,6","23,1","13,1","0,0",-999,-999,JÁVEA/ XÀBIA
2598,2019-05-29,"17,8","13,3","22,4","13,2","0,0",-999,-999,JÁVEA/ XÀBIA
2599,2019-05-30,"18,8","12,2","25,5","12,9","0,0",-999,-999,JÁVEA/ XÀBIA
2600,2019-05-31,"18,6","11,0","26,1","13,0","0,0",-999,-999,JÁVEA/ XÀBIA
2601,2019-06-01,"18,8","10,2","27,5","13,1","0,0",-999,-999,JÁVEA/ XÀBIA
2602,2019-06-02,"18,9","10,2","27,6","13,1","0,0",-999,-999,JÁVEA/ XÀBIA
2603,2019-06-03,"20,2","12,8","27,5","12,3","0,0",-999,-999,JÁVEA/ XÀBIA
2604,2019-06-04,"21,6","15,4","27,7","12,8","0,0",-999,-999,JÁVEA/ XÀBIA
2605,2019-06-05,"22,8","15,0","30,6","11,2","0,0",-999,-999,JÁVEA/ XÀBIA
2606,2019-06-06,"20,0","13,7","26,2","12,6","0,0",-999,-999,JÁVEA/ XÀBIA
2607,2019-06-07,"21,0","13,5","28,6","12,8","0,0",-999,-999,JÁVEA/ XÀBIA
2608,2019-06-08,"19,6","15,0","24,2","11,5","0,0",-999,-999,JÁVEA/ XÀBIA
2609,2019-06-09,"22,1","18,2","26,0","4,3","0,0",-999,-999,JÁVEA/ XÀBIA
2610,2019-06-10,"21,2","17,3","25,2","10,0","0,0",-999,-999,JÁVEA/ XÀBIA
2611,2019-06-11,"20,8","15,1","26,6","6,1","0,8",-999,-999,JÁVEA/ XÀBIA
2612,2019-06-12,"19,0","15,5","22,6","11,3","0,0",-999,-999,JÁVEA/ XÀBIA
2613,2019-06-13,"21,2","18,4","24,1","10,3","0,0",-999,-999,JÁVEA/ XÀBIA
2614,2019-06-14,"22,0","16,0","28,0","9,3","0,0",-999,-999,JÁVEA/ XÀBIA
2615,2019-06-15,"22,8","16,0","29,7","13,0","0,0",-999,-999,JÁVEA/ XÀBIA
2616,2019-06-16,"20,5","16,2","24,8","6,9","0,0",-999,-999,JÁVEA/ XÀBIA
2617,2019-06-17,"20,6","12,8","28,3","13,3","0,0",-999,-999,JÁVEA/ XÀBIA
2618,2019-06-18,"21,2","14,1","28,4","13,1","0,0",-999,-999,JÁVEA/ XÀBIA
2619,2019-06-19,"23,5","15,7","31,3","13,3","0,0",-999,-999,JÁVEA/ XÀBIA
2620,2019-06-20,"22,2","17,6","26,8","12,1","0,0",-999,-999,JÁVEA/ XÀBIA
2621,2019-06-21,"23,3","20,2","26,4","8,4","0,0",-999,-999,JÁVEA/ XÀBIA
2622,2019-06-22,"22,6","18,4","26,9","12,0","0,0",-999,-999,JÁVEA/ XÀBIA
2623,2019-06-23,"21,6","15,8","27,3","12,3","0,0",-999,-999,JÁVEA/ XÀBIA
2624,2019-06-24,"23,0","18,0","27,9","12,9","0,0",-999,-999,JÁVEA/ XÀBIA
2625,2019-06-25,"24,8","21,1","28,6","9,2","0,0",-999,-999,JÁVEA/ XÀBIA
2626,2019-06-26,"25,6","22,1","29,2","10,4","0,0",-999,-999,JÁVEA/ XÀBIA
2627,2019-06-27,"27,2","21,3","33,0","12,4","0,0",-999,-999,JÁVEA/ XÀBIA
2628,2019-06-28,"26,3","18,7","33,9","13,3","0,0",-999,-999,JÁVEA/ XÀBIA
2629,2019-06-29,"27,2","17,7","36,7","13,3","0,0",-999,-999,JÁVEA/ XÀBIA
2630,2019-06-30,"26,7","18,6","34,8","13,2","0,0",-999,-999,JÁVEA/ XÀBIA
2631,2019-07-01,"25,8","20,3","31,3","12,3","0,0",-999,-999,JÁVEA/ XÀBIA
2632,2019-07-02,"25,4","20,9","29,8","12,8","0,0",-999,-999,JÁVEA/ XÀBIA
2633,2019-07-03,"24,9","19,3","30,5","13,1","0,0",-999,-999,JÁVEA/ XÀBIA
2634,2019-07-04,"25,6","19,5","31,7","12,5","0,0",-999,-999,JÁVEA/ XÀBIA
2635,2019-07-05,"26,0","20,8","31,1","12,8","0,0",-999,-999,JÁVEA/ XÀBIA
2636,2019-07-06,"30,0","22,9","37,1","8,7","0,0",-999,-999,JÁVEA/ XÀBIA
2637,2019-07-07,"31,7","25,6","37,8","7,8","0,0",-999,-999,JÁVEA/ XÀBIA
2638,2019-07-08,"26,4","22,8","30,1","3,7","2,2",-999,-999,JÁVEA/ XÀBIA
2639,2019-07-09,"25,7","20,1","31,3","12,8","0,0",-999,-999,JÁVEA/ XÀBIA
2640,2019-07-10,"24,8","18,8","30,8","13,0","0,0",-999,-999,JÁVEA/ XÀBIA
2641,2019-07-11,"25,6","18,2","33,0","12,8","0,0",-999,-999,JÁVEA/ XÀBIA
2642,2019-07-12,"27,5","19,2","35,8","12,0","0,0",-999,-999,JÁVEA/ XÀBIA
2643,2019-07-13,"28,4","23,2","33,7","9,4","0,0",-999,-999,JÁVEA/ XÀBIA
2644,2019-07-14,"27,6","23,7","31,4","12,3","0,0",-999,-999,JÁVEA/ XÀBIA
2645,2019-07-15,"26,2","20,3","32,0","12,6","0,0",-999,-999,JÁVEA/ XÀBIA
2646,2019-07-16,"26,2","21,2","31,2","11,9","0,0",-999,-999,JÁVEA/ XÀBIA
2647,2019-07-17,"25,6","19,3","32,0","12,1","0,0",-999,-999,JÁVEA/ XÀBIA
2648,2019-07-18,"25,8","19,8","31,8","12,6","0,0",-999,-999,JÁVEA/ XÀBIA
2649,2019-07-19,"24,8","19,4","30,3","12,7","0,0",-999,-999,JÁVEA/ XÀBIA
2650,2019-07-20,"25,9","20,8","31,0","10,7","0,0",-999,-999,JÁVEA/ XÀBIA
2651,2019-07-21,"27,8","23,7","31,8","12,6","0,0",-999,-999,JÁVEA/ XÀBIA
2652,2019-07-22,"28,3","23,2","33,4","12,5","0,0",-999,-999,JÁVEA/ XÀBIA
2653,2019-07-23,"27,7","21,4","34,0","12,4","0,0",-999,-999,JÁVEA/ XÀBIA
2654,2019-07-24,"26,8","19,0","34,7","12,3","0,0",-999,-999,JÁVEA/ XÀBIA
2655,2019-07-25,"26,9","19,2","34,6","12,2","0,0",-999,-999,JÁVEA/ XÀBIA
2656,2019-07-26,"26,4","20,1","32,7","9,6","0,0",-999,-999,JÁVEA/ XÀBIA
2657,2019-07-27,"27,6","21,1","34,1","11,4","0,0",-999,-999,JÁVEA/ XÀBIA
2658,2019-07-28,"26,2","21,9","30,4","12,7","0,0",-999,-999,JÁVEA/ XÀBIA
2659,2019-07-29,"25,8","19,5","32,1","12,7","0,0",-999,-999,JÁVEA/ XÀBIA
2660,2019-07-30,"27,4","22,2","32,6","9,2","0,0",-999,-999,JÁVEA/ XÀBIA
2661,2019-07-31,"27,0","24,0","30,0","5,5","0,0",-999,-999,JÁVEA/ XÀBIA
2662,2019-08-01,"25,2","21,2","29,3","7,6","0,0",-999,-999,JÁVEA/ XÀBIA
2663,2019-08-02,"26,0","21,2","30,9","11,7","0,0",-999,-999,JÁVEA/ XÀBIA
2664,2019-08-03,"27,1","22,0","32,2","11,3","0,0",-999,-999,JÁVEA/ XÀBIA
2665,2019-08-04,"26,6","19,1","34,1","12,3","0,0",-999,-999,JÁVEA/ XÀBIA
2666,2019-08-05,"27,2","22,2","32,2","10,0","0,0",-999,-999,JÁVEA/ XÀBIA
2667,2019-08-06,"28,9","23,1","34,7","11,6","0,0",-999,-999,JÁVEA/ XÀBIA
2668,2019-08-07,"28,2","23,7","32,8","7,7","0,0",-999,-999,JÁVEA/ XÀBIA
2669,2019-08-08,"29,8","23,5","36,1","11,9","0,0",-999,-999,JÁVEA/ XÀBIA
2670,2019-08-09,"29,0","20,0","37,9","12,1","0,0",-999,-999,JÁVEA/ XÀBIA
2671,2019-08-10,"28,6","22,9","34,4","11,7","0,0",-999,-999,JÁVEA/ XÀBIA
2672,2019-08-11,"29,8","25,5","34,0","10,5","0,0",-999,-999,JÁVEA/ XÀBIA
2673,2019-08-12,"27,0","25,0","29,1","2,5","0,6",-999,-999,JÁVEA/ XÀBIA
2674,2019-08-13,"26,2","22,1","30,2","9,7","0,0",-999,-999,JÁVEA/ XÀBIA
2675,2019-08-14,"25,4","19,7","31,2","11,8","0,0",-999,-999,JÁVEA/ XÀBIA
2676,2019-08-15,"26,8","20,7","32,9","11,8","0,0",-999,-999,JÁVEA/ XÀBIA
2677,2019-08-16,"25,4","18,9","31,9","11,8","0,0",-999,-999,JÁVEA/ XÀBIA
2678,2019-08-17,"26,2","18,8","33,5","11,6","0,0",-999,-999,JÁVEA/ XÀBIA
2679,2019-08-18,"27,2","20,4","34,1","11,2","0,0",-999,-999,JÁVEA/ XÀBIA
2680,2019-08-22,"25,0","19,8","30,2","11,5","0,0",-999,-999,JÁVEA/ XÀBIA
2681,2019-08-23,"25,2","20,2","30,2","11,4","0,0",-999,-999,JÁVEA/ XÀBIA
2682,2019-08-24,"25,2","20,0","30,3","11,2","0,0",-999,-999,JÁVEA/ XÀBIA
2683,2019-08-25,"25,1","20,3","29,9","11,2","0,0",-999,-999,JÁVEA/ XÀBIA
2684,2019-08-26,"25,3","20,9","29,7","7,4","2,4",-999,-999,JÁVEA/ XÀBIA
2685,2019-08-27,"24,1","19,9","28,3","5,1","2,2",-999,-999,JÁVEA/ XÀBIA
2686,2019-08-28,"24,5","18,3","30,7","11,2","0,0",-999,-999,JÁVEA/ XÀBIA
2687,2019-08-29,"25,8","18,8","32,9","10,4","0,0",-999,-999,JÁVEA/ XÀBIA
2688,2019-08-30,"26,0","18,7","33,3","10,7","0,0",-999,-999,JÁVEA/ XÀBIA
2689,2019-08-31,"26,4","18,4","34,4","11,3","0,0",-999,-999,JÁVEA/ XÀBIA
2690,2019-09-01,"26,6","19,5","33,6","10,9","0,2",-999,-999,JÁVEA/ XÀBIA
2691,2019-09-02,"25,0","20,9","29,2","4,1","2,6",-999,-999,JÁVEA/ XÀBIA
2692,2019-09-03,"25,4","19,9","31,0","11,2","0,0",-999,-999,JÁVEA/ XÀBIA
2693,2019-09-04,"26,9","22,7","31,1","10,3","0,0",-999,-999,JÁVEA/ XÀBIA
2694,2019-09-05,"25,1","20,6","29,6","8,0","0,0",-999,-999,JÁVEA/ XÀBIA
2695,2019-09-06,"23,9","20,0","27,8","5,0","21,0",-999,-999,JÁVEA/ XÀBIA
2696,2019-09-07,"24,0","19,2","28,8","4,3","0,0",-999,-999,JÁVEA/ XÀBIA
2697,2019-09-08,"23,2","18,1","28,3","9,3","0,0",-999,-999,JÁVEA/ XÀBIA
2698,2019-09-09,"23,4","18,0","28,9","9,4","0,0",-999,-999,JÁVEA/ XÀBIA
2699,2019-09-10,"21,7","14,5","28,9","7,0","37,4",-999,-999,JÁVEA/ XÀBIA
2700,2019-09-11,"19,4","14,3","24,4","8,2",-999,-999,-999,JÁVEA/ XÀBIA
2701,2019-09-12,"22,0","19,6","24,4","0,3",-999,-999,-999,JÁVEA/ XÀBIA
2702,2019-09-13,"22,4","19,0","25,8","0,9",-999,-999,-999,JÁVEA/ XÀBIA
2703,2019-09-14,"21,0","18,2","23,9","0,4",-999,-999,-999,JÁVEA/ XÀBIA
2704,2019-09-15,"25,4","22,9","27,9","4,7",-999,-999,-999,JÁVEA/ XÀBIA
2705,2019-09-16,"24,2","20,3","28,2","6,9",-999,-999,-999,JÁVEA/ XÀBIA
2706,2019-09-17,"23,2","18,2","28,3","6,7",-999,-999,-999,JÁVEA/ XÀBIA
2707,2019-09-18,"23,8","18,4","29,1","10,5",-999,-999,-999,JÁVEA/ XÀBIA
2708,2019-09-19,"23,2","17,6","28,7",-999,-999,-999,-999,JÁVEA/ XÀBIA
2709,2019-09-20,"23,7","20,0","27,4","4,3","0,0",-999,-999,JÁVEA/ XÀBIA
2710,2019-09-21,"25,4","21,9","28,9","6,2","0,0",-999,-999,JÁVEA/ XÀBIA
2711,2019-09-22,"25,0","20,5","29,6","10,0","0,0",-999,-999,JÁVEA/ XÀBIA
2712,2019-09-23,"24,4","20,8","28,0","9,6","0,0",-999,-999,JÁVEA/ XÀBIA
2713,2019-09-24,"24,6","17,4","31,9","10,2","0,0",-999,-999,JÁVEA/ XÀBIA
2714,2019-09-25,"25,4","19,9","30,9","9,9","0,0",-999,-999,JÁVEA/ XÀBIA
2715,2019-09-26,"23,4","18,0","28,8","8,9","0,0",-999,-999,JÁVEA/ XÀBIA
2716,2019-09-27,"23,0","17,0","29,0","10,2","0,0",-999,-999,JÁVEA/ XÀBIA
2717,2019-09-28,"24,1","19,1","29,1","9,1","0,0",-999,-999,JÁVEA/ XÀBIA
2718,2019-09-29,"22,3","16,4","28,2","10,2","0,0",-999,-999,JÁVEA/ XÀBIA
2719,2019-09-30,"22,4","16,0","28,9","9,9","0,2",-999,-999,JÁVEA/ XÀBIA
2720,2019-10-01,"24,2","17,1","31,3","10,1","0,0",-999,-999,JÁVEA/ XÀBIA
2721,2019-10-02,"22,2","16,3","28,1","10,2","0,0",-999,-999,JÁVEA/ XÀBIA
2722,2019-10-03,"20,8","15,5","26,1","9,9","0,0",-999,-999,JÁVEA/ XÀBIA
2723,2019-10-04,"20,8","13,0","28,5","10,1","0,0",-999,-999,JÁVEA/ XÀBIA
2724,2019-10-05,"21,4","16,0","26,9","10,1","0,0",-999,-999,JÁVEA/ XÀBIA
2725,2019-10-06,"22,3","17,3","27,3","9,2","0,0",-999,-999,JÁVEA/ XÀBIA
2726,2019-10-07,"21,8","16,7","27,0","9,6","0,0",-999,-999,JÁVEA/ XÀBIA
2727,2019-10-08,"20,8","15,0","26,7","10,0","0,0",-999,-999,JÁVEA/ XÀBIA
2728,2019-10-09,"22,7","17,9","27,5","10,0","0,0",-999,-999,JÁVEA/ XÀBIA
2729,2019-10-10,"21,7","16,5","26,9","9,9","0,0",-999,-999,JÁVEA/ XÀBIA
2730,2019-10-11,"21,9","16,5","27,3","6,9","0,0",-999,-999,JÁVEA/ XÀBIA
2731,2019-10-12,"22,2","18,0","26,4","2,9","0,0",-999,-999,JÁVEA/ XÀBIA
2732,2019-10-13,"22,6","18,0","27,2","10,0","0,0",-999,-999,JÁVEA/ XÀBIA
2733,2019-10-14,"21,5","17,5","25,5","5,2","2,2",-999,-999,JÁVEA/ XÀBIA
2734,2019-10-15,"18,8","11,5","26,0","10,2","0,0",-999,-999,JÁVEA/ XÀBIA
2735,2019-10-16,"17,9","9,8","26,0","10,2","0,0",-999,-999,JÁVEA/ XÀBIA
2736,2019-10-17,"20,2","11,9","28,4","9,5","0,0",-999,-999,JÁVEA/ XÀBIA
2737,2019-10-18,"21,0","13,7","28,3","7,9","0,0",-999,-999,JÁVEA/ XÀBIA
2738,2019-10-19,"20,6","13,3","27,8","10,1","0,0",-999,-999,JÁVEA/ XÀBIA
2739,2019-10-20,"20,9","15,6","26,2","5,0","0,0",-999,-999,JÁVEA/ XÀBIA
2740,2019-10-21,"14,9","13,2","16,6","0,0","49,2",-999,-999,JÁVEA/ XÀBIA
2741,2019-10-22,"15,3","12,6","18,0","0,3","10,0",-999,-999,JÁVEA/ XÀBIA
2742,2019-10-23,"15,0","8,9","21,0","6,2","1,2",-999,-999,JÁVEA/ XÀBIA
2743,2019-10-24,"15,4","7,3","23,4","9,9","0,0",-999,-999,JÁVEA/ XÀBIA
2744,2019-10-25,"18,2","11,8","24,5","10,0","0,0",-999,-999,JÁVEA/ XÀBIA
2745,2019-10-26,"17,2","10,3","24,1","10,0","0,2",-999,-999,JÁVEA/ XÀBIA
2746,2019-10-27,"18,2","12,6","23,7","9,8","0,0",-999,-999,JÁVEA/ XÀBIA
2747,2019-10-28,"17,1","11,2","23,0","6,1","0,2",-999,-999,JÁVEA/ XÀBIA
2748,2019-10-29,"18,9","12,8","25,0","9,0","0,0",-999,-999,JÁVEA/ XÀBIA
2749,2019-10-30,"19,0","12,8","25,3","9,5","0,0",-999,-999,JÁVEA/ XÀBIA
2750,2019-10-31,"22,4","16,5","28,3","8,7","0,0",-999,-999,JÁVEA/ XÀBIA
2751,2019-11-01,"22,2","14,8","29,5","7,7","0,0",-999,-999,JÁVEA/ XÀBIA
2752,2019-11-02,"22,4","16,3","28,6","7,9","0,0",-999,-999,JÁVEA/ XÀBIA
2753,2019-11-03,"20,6","15,6","25,6","5,6","0,0",-999,-999,JÁVEA/ XÀBIA
2754,2019-11-04,"21,0","15,5","26,6","6,6","0,0",-999,-999,JÁVEA/ XÀBIA
2755,2019-11-05,"17,6","13,4","21,9","9,2","0,0",-999,-999,JÁVEA/ XÀBIA
2756,2019-11-06,"17,6","12,1","23,1","9,5","0,0",-999,-999,JÁVEA/ XÀBIA
2757,2019-11-07,"16,2","8,8","23,6","4,4","0,0",-999,-999,JÁVEA/ XÀBIA
2758,2019-11-08,"15,4","11,9","19,0","9,3","0,0",-999,-999,JÁVEA/ XÀBIA
2759,2019-11-09,"16,6","12,1","21,0","8,0","0,0",-999,-999,JÁVEA/ XÀBIA
2760,2019-11-10,"15,1","11,9","18,3","8,0","0,0",-999,-999,JÁVEA/ XÀBIA
2761,2019-11-11,"13,7","8,8","18,6","7,0","0,0",-999,-999,JÁVEA/ XÀBIA
2762,2019-11-12,"15,5","10,1","20,9","8,9","3,4",-999,-999,JÁVEA/ XÀBIA
2763,2019-11-13,"16,1","10,0","22,2","4,5","2,0",-999,-999,JÁVEA/ XÀBIA
2764,2019-11-14,"11,3","6,4","16,2","0,2","0,0",-999,-999,JÁVEA/ XÀBIA
2765,2019-11-15,"11,7","6,0","17,4","9,0","0,0",-999,-999,JÁVEA/ XÀBIA
2766,2019-11-16,"11,0","6,2","15,9","8,1","0,0",-999,-999,JÁVEA/ XÀBIA
2767,2019-11-17,"12,2","5,2","19,2","7,7","3,4",-999,-999,JÁVEA/ XÀBIA
2768,2019-11-18,"12,4","9,1","15,7","2,9","1,6",-999,-999,JÁVEA/ XÀBIA
2769,2019-11-19,"10,8","3,7","17,9","8,5","0,0",-999,-999,JÁVEA/ XÀBIA
2770,2019-11-20,"11,2","4,0","18,3","8,0","1,4",-999,-999,JÁVEA/ XÀBIA
2771,2019-11-21,"12,8","5,7","20,0","5,8","1,0",-999,-999,JÁVEA/ XÀBIA
2772,2019-11-22,"12,0","8,4","15,7","0,9","2,0",-999,-999,JÁVEA/ XÀBIA
2773,2019-11-23,"14,4","10,1","18,7","5,2","0,0",-999,-999,JÁVEA/ XÀBIA
2774,2019-11-24,"15,3","11,6","19,0","7,1","0,0",-999,-999,JÁVEA/ XÀBIA
2775,2019-11-25,"16,6","10,7","22,5","7,6","0,0",-999,-999,JÁVEA/ XÀBIA
2776,2019-11-26,"17,0","10,2","23,7","8,0","0,0",-999,-999,JÁVEA/ XÀBIA
2777,2019-11-27,"18,0","11,3","24,7","8,3","0,0",-999,-999,JÁVEA/ XÀBIA
2778,2019-11-28,"17,1","10,9","23,3","7,4","0,0",-999,-999,JÁVEA/ XÀBIA
2779,2019-11-29,"17,5","9,7","25,3","7,9","0,0",-999,-999,JÁVEA/ XÀBIA
